Provinsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[Seri 2010] PDRB Triwulanan Atas Dasar Harga Konstan Menurut Lapangan Usaha di Provinsi Seluruh Indonesia (Milyar Rupiah),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorontalo,2631.45,2611.01,2728.37,2692.81,10663.64,79.27,84.1,87.64,88.33,339.34,312.86,312.98,316.29,293.16,1235.29,6.91,5.87,6.04,6.85,25.67,4.38,4.58,4.77,4.37,18.1,741.14,770.87,780.62,805.03,3097.66,815.48,841.87,888.92,893.1,3439.37,390.78,393.25,395.67,398.34,1578.04,164.45,171.3,172.72,177.51,685.98,247.17,250.17,261.28,271.07,1029.7,339.25,342.63,348.93,349.65,1380.46,131.45,131.43,137.25,143.39,543.51,6.19,6.26,6.23,6.48,25.16,497.86,542.4,519.49,517.06,2076.81,334.9,342.18,334.88,348.7,1360.67,287.32,287.98,292.91,293.17,1161.38,110.25,110.89,110.75,115.25,447.15,7101.09,7209.79,7392.74,7404.29,29107.91
Sulawesi Barat,3162.07,3350.31,3253.31,3144.59,12910.29,175.81,181.42,197.69,222.71,777.64,867.69,931.55,909.9,897.85,3606.99,6.22,6.37,6.69,6.88,26.16,14.64,15.33,15.31,15.25,60.53,552.18,605.96,666.4,747.9,2572.44,774.45,813.04,803.27,839.3,3230.06,118.64,122.29,124.88,128.98,494.78,17.73,20.4,19.92,21.13,79.18,432.51,450.54,462.12,423.18,1768.35,192.52,194.75,190.27,199.5,777.03,225.94,228.59,229.75,233.15,917.43,6.47,6.68,6.55,7.3,27,644.2,652.68,583.92,757.44,2638.25,395.88,410.02,419.9,431.29,1657.08,169.53,173.08,177.19,174.94,694.75,161.58,166.25,164.9,167.6,660.32,7918.07,8329.25,8231.99,8418.99,32898.3
Maluku,1826.86,1820.28,1849.64,1912.37,7409.16,174.09,183.52,184.2,182.99,724.81,424.42,438.75,459.7,475.72,1798.59,8.48,8.69,8.12,8.76,34.05,36.35,37.51,37.5,38.17,149.54,548.28,560.73,587.97,600.06,2297.03,1117.64,1186.42,1174.57,1178.14,4656.77,344.44,383.21,378.52,403.84,1510,123.86,124.31,120.82,126.4,495.39,314.32,328.25,333.92,339.96,1316.45,331.59,333.25,337.62,325.27,1327.73,24.67,24.82,24.82,25.01,99.32,75.2,78.92,78.39,83.76,316.26,1579.66,1706.99,1653.55,1699.74,6639.93,444.98,461.54,464.21,474.22,1844.95,174.42,184.2,185.83,192.6,737.06,126.26,130.95,131.97,135.04,524.21,7675.53,7992.33,8011.34,8202.02,31881.23
Maluku Utara,1474.53,1405.38,1403.18,1444.13,5727.23,1086.93,1159.7,1160.73,1187.4,4594.76,1136.63,1244.23,1374.56,2087.16,5842.58,7.66,7.61,7.48,8.06,30.82,6.02,6.39,6.38,6.54,25.33,470.3,487.21,501.32,547.48,2006.3,1107.91,1150.21,1175.91,1257.99,4692.02,257.46,289.97,292.23,397.2,1236.86,30.11,30.29,31.22,33.06,124.69,337.7,341.28,343.01,349.54,1371.53,226.56,227.93,233.81,235.84,924.14,8.03,7.91,7.92,7.7,31.56,22.6,22.78,22.21,23.78,91.37,1000,1016.47,1062.2,1197.69,4276.36,218.91,219.48,223.59,231.57,893.55,152.58,157.69,160.18,162.36,632.82,57.27,57.48,59.77,62.24,236.75,7601.18,7832.02,8065.74,9239.73,32738.67
Papua Barat,1470.65,1553.39,1570.45,1587.91,6182.41,3065.51,2684.44,2792.63,3007.25,11549.84,4991.65,4268.89,4535.64,4956.07,18752.24,6.94,6.97,7.03,7.47,28.41,17.31,19.23,19.98,20.5,77.03,1894,1812.48,1864.56,1907.32,7478.36,1117.79,1130.21,1062.63,1119.48,4430.11,366.33,337.92,322.72,352.1,1379.07,86.33,84.27,88.66,93.45,352.71,358.78,352.3,352.9,347.51,1411.48,252.04,234.03,263.08,230.21,979.36,196.24,201.21,201.64,202.13,801.22,16.42,16.49,16.36,17.09,66.35,1295.94,1387.74,1381.94,1403.61,5469.23,378.2,383.78,406.44,413.16,1581.58,141.69,141.85,144.34,143.17,571.04,45.7,44.04,44.08,45.15,178.97,15701.52,14659.25,15075.07,15853.56,61289.4
Papua Barat Daya,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Papua,4138.87,4234.61,4162.76,4219.58,16755.83,14454.77,14601.25,16729.92,18129.5,63915.45,711.69,718.48,710.62,712.71,2853.5,13.95,13.95,14.8,15.42,58.12,19.47,20.13,20.71,21.48,81.79,4393.86,4622.15,4941.03,5368.85,19325.89,3205.56,3367.16,3582,3734.11,13888.81,1157.42,1156.21,1181.02,1596.11,5090.76,222.66,224.35,231.51,259.95,938.47,1570.59,1446.8,1581.65,1696.28,6295.32,579.36,559.48,584.97,569.67,2293.48,1022.18,1035.36,1068.81,1120.87,4247.22,430.95,408.63,447.12,491.79,1778.5,3180.51,3469.62,3350.05,3560.96,13561.13,797.85,789,804.96,830.45,3222.26,636.57,647.9,681.04,654.17,2619.67,421.02,423,436.77,468.18,1748.97,36957.28,37738.08,40529.72,43450.06,158675.15
Papua Selatan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Papua Tengah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Papua Pegunungan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
