province,sector_code,sector_name,basis,year,pdrb_sector
Kalimantan Barat,C,Industri Pengolahan,ADHK,2023,24257.0
Kalimantan Barat,C,Industri Pengolahan,ADHK,2024,25034.0
Kalimantan Barat,D,Pengadaan Listrik dan Gas,ADHK,2020,158.0
Kalimantan Barat,D,Pengadaan Listrik dan Gas,ADHK,2021,160.0
Kalimantan Barat,D,Pengadaan Listrik dan Gas,ADHK,2022,167.0
Kalimantan Barat,D,Pengadaan Listrik dan Gas,ADHK,2023,196.0
Kalimantan Barat,D,Pengadaan Listrik dan Gas,ADHK,2024,211.0
Kalimantan Barat,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2020,207.0
Kalimantan Barat,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2021,220.0
Kalimantan Barat,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2022,234.0
Kalimantan Barat,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2023,250.0
Kalimantan Barat,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2024,258.0
Kalimantan Barat,F,Konstruksi,ADHK,2020,13816.0
Kalimantan Barat,F,Konstruksi,ADHK,2021,14949.0
Kalimantan Barat,F,Konstruksi,ADHK,2022,15077.0
Kalimantan Barat,F,Konstruksi,ADHK,2023,15911.0
Kalimantan Barat,F,Konstruksi,ADHK,2024,16665.0
Kalimantan Barat,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2020,18504.0
Kalimantan Barat,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2021,19259.0
Kalimantan Barat,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2022,21662.0
Kalimantan Barat,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2023,23338.0
Kalimantan Barat,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2024,24810.0
Kalimantan Barat,H,Transportasi dan Pergudangan,ADHK,2020,4742.0
Kalimantan Barat,H,Transportasi dan Pergudangan,ADHK,2021,4437.0
Kalimantan Barat,H,Transportasi dan Pergudangan,ADHK,2022,5506.0
Kalimantan Barat,H,Transportasi dan Pergudangan,ADHK,2023,5822.0
Kalimantan Barat,H,Transportasi dan Pergudangan,ADHK,2024,6067.0
Kalimantan Barat,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2020,2618.0
Kalimantan Barat,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2021,2846.0
Kalimantan Barat,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2022,3147.0
Kalimantan Barat,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2023,3418.0
Kalimantan Barat,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2024,3630.0
Kalimantan Barat,J,Informasi dan Komunikasi,ADHK,2020,7713.0
Kalimantan Barat,J,Informasi dan Komunikasi,ADHK,2021,8217.0
Kalimantan Barat,J,Informasi dan Komunikasi,ADHK,2022,8850.0
Kalimantan Barat,J,Informasi dan Komunikasi,ADHK,2023,9731.0
Kalimantan Barat,J,Informasi dan Komunikasi,ADHK,2024,10401.0
Kalimantan Barat,K,Jasa Keuangan dan Asuransi,ADHK,2020,5002.0
Kalimantan Barat,K,Jasa Keuangan dan Asuransi,ADHK,2021,5227.0
Kalimantan Barat,K,Jasa Keuangan dan Asuransi,ADHK,2022,5276.0
Kalimantan Barat,K,Jasa Keuangan dan Asuransi,ADHK,2023,5599.0
Kalimantan Barat,K,Jasa Keuangan dan Asuransi,ADHK,2024,5874.0
Kalimantan Barat,L,Real Estate,ADHK,2020,3824.0
Kalimantan Barat,L,Real Estate,ADHK,2021,3956.0
Kalimantan Barat,L,Real Estate,ADHK,2022,3977.0
Kalimantan Barat,L,Real Estate,ADHK,2023,4488.0
Kalimantan Barat,L,Real Estate,ADHK,2024,4891.0
Kalimantan Barat,"M,N",Jasa Perusahaan,ADHK,2020,602.0
Kalimantan Barat,"M,N",Jasa Perusahaan,ADHK,2021,605.0
Kalimantan Barat,"M,N",Jasa Perusahaan,ADHK,2022,679.0
Kalimantan Barat,"M,N",Jasa Perusahaan,ADHK,2023,763.0
Kalimantan Barat,"M,N",Jasa Perusahaan,ADHK,2024,809.0
Kalimantan Barat,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2020,6883.0
Kalimantan Barat,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2021,6807.0
Kalimantan Barat,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2022,6687.0
Kalimantan Barat,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2023,7085.0
Kalimantan Barat,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2024,7697.0
Kalimantan Barat,P,Jasa Pendidikan,ADHK,2020,4880.0
Kalimantan Barat,P,Jasa Pendidikan,ADHK,2021,5100.0
Kalimantan Barat,P,Jasa Pendidikan,ADHK,2022,5409.0
Kalimantan Barat,P,Jasa Pendidikan,ADHK,2023,5889.0
Kalimantan Barat,P,Jasa Pendidikan,ADHK,2024,6448.0
Kalimantan Barat,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2020,2518.0
Kalimantan Barat,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2021,3437.0
Kalimantan Barat,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2022,3673.0
Kalimantan Barat,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2023,4398.0
Kalimantan Barat,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2024,4643.0
Kalimantan Barat,"R,S,T,U",Jasa lainnya,ADHK,2020,1301.0
Kalimantan Barat,"R,S,T,U",Jasa lainnya,ADHK,2021,1316.0
Kalimantan Barat,"R,S,T,U",Jasa lainnya,ADHK,2022,1495.0
Kalimantan Barat,"R,S,T,U",Jasa lainnya,ADHK,2023,1709.0
Kalimantan Barat,"R,S,T,U",Jasa lainnya,ADHK,2024,1816.0
Kalimantan Tengah,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2020,33054.0
Kalimantan Tengah,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2021,37616.0
Kalimantan Tengah,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2022,40831.0
Kalimantan Tengah,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2023,44775.0
Kalimantan Tengah,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2024,49837.0
Kalimantan Tengah,B,Pertambangan dan Penggalian,ADHB,2020,13651.0
Kalimantan Tengah,B,Pertambangan dan Penggalian,ADHB,2021,17314.0
Kalimantan Tengah,B,Pertambangan dan Penggalian,ADHB,2022,32476.0
Kalimantan Tengah,B,Pertambangan dan Penggalian,ADHB,2023,26433.0
Kalimantan Tengah,B,Pertambangan dan Penggalian,ADHB,2024,23813.0
Kalimantan Tengah,C,Industri Pengolahan,ADHB,2020,24364.0
Kalimantan Tengah,C,Industri Pengolahan,ADHB,2021,28453.0
Kalimantan Tengah,C,Industri Pengolahan,ADHB,2022,30916.0
Kalimantan Tengah,C,Industri Pengolahan,ADHB,2023,32539.0
Kalimantan Tengah,C,Industri Pengolahan,ADHB,2024,35105.0
Kalimantan Tengah,D,Pengadaan Listrik dan Gas,ADHB,2020,153.0
Kalimantan Tengah,D,Pengadaan Listrik dan Gas,ADHB,2021,165.0
Kalimantan Tengah,D,Pengadaan Listrik dan Gas,ADHB,2022,180.0
Kalimantan Tengah,D,Pengadaan Listrik dan Gas,ADHB,2023,201.0
Kalimantan Tengah,D,Pengadaan Listrik dan Gas,ADHB,2024,213.0
Kalimantan Tengah,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2020,152.0
Kalimantan Tengah,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2021,169.0
Kalimantan Tengah,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2022,181.0
Kalimantan Tengah,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2023,193.0
Kalimantan Tengah,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2024,219.0
Kalimantan Tengah,F,Konstruksi,ADHB,2020,13590.0
Kalimantan Tengah,F,Konstruksi,ADHB,2021,15212.0
Kalimantan Tengah,F,Konstruksi,ADHB,2022,16876.0
Kalimantan Tengah,F,Konstruksi,ADHB,2023,18496.0
Kalimantan Tengah,F,Konstruksi,ADHB,2024,19578.0
Kalimantan Tengah,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2020,20072.0
Kalimantan Tengah,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2021,21099.0
Kalimantan Tengah,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2022,23688.0
Kalimantan Tengah,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2023,26123.0
Kalimantan Tengah,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2024,27812.0
Kalimantan Tengah,H,Transportasi dan Pergudangan,ADHB,2020,10811.0
Kalimantan Tengah,H,Transportasi dan Pergudangan,ADHB,2021,11236.0
Kalimantan Tengah,H,Transportasi dan Pergudangan,ADHB,2022,13086.0
Kalimantan Tengah,H,Transportasi dan Pergudangan,ADHB,2023,14706.0
Kalimantan Tengah,H,Transportasi dan Pergudangan,ADHB,2024,16239.0
Kalimantan Tengah,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2020,2831.0
Kalimantan Tengah,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2021,2972.0
Kalimantan Tengah,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2022,3367.0
Kalimantan Tengah,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2023,3713.0
Kalimantan Tengah,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2024,4163.0
Kalimantan Tengah,J,Informasi dan Komunikasi,ADHB,2020,1679.0
Kalimantan Tengah,J,Informasi dan Komunikasi,ADHB,2021,1959.0
Kalimantan Tengah,J,Informasi dan Komunikasi,ADHB,2022,2049.0
Kalimantan Tengah,J,Informasi dan Komunikasi,ADHB,2023,2176.0
Kalimantan Tengah,J,Informasi dan Komunikasi,ADHB,2024,2302.0
Kalimantan Tengah,K,Jasa Keuangan dan Asuransi,ADHB,2020,5258.0
Kalimantan Tengah,K,Jasa Keuangan dan Asuransi,ADHB,2021,5825.0
Kalimantan Tengah,K,Jasa Keuangan dan Asuransi,ADHB,2022,6342.0
Kalimantan Tengah,K,Jasa Keuangan dan Asuransi,ADHB,2023,6857.0
Kalimantan Tengah,K,Jasa Keuangan dan Asuransi,ADHB,2024,7338.0
Kalimantan Tengah,L,Real Estate,ADHB,2020,3410.0
Kalimantan Tengah,L,Real Estate,ADHB,2021,3568.0
Kalimantan Tengah,L,Real Estate,ADHB,2022,3812.0
Kalimantan Tengah,L,Real Estate,ADHB,2023,4124.0
Kalimantan Tengah,L,Real Estate,ADHB,2024,4447.0
Kalimantan Tengah,"M,N",Jasa Perusahaan,ADHB,2020,54.0
Kalimantan Tengah,"M,N",Jasa Perusahaan,ADHB,2021,56.0
Kalimantan Tengah,"M,N",Jasa Perusahaan,ADHB,2022,65.0
Kalimantan Tengah,"M,N",Jasa Perusahaan,ADHB,2023,75.0
Kalimantan Tengah,"M,N",Jasa Perusahaan,ADHB,2024,83.0
Kalimantan Tengah,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2020,10311.0
Kalimantan Tengah,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2021,10171.0
Kalimantan Tengah,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2022,10853.0
Kalimantan Tengah,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2023,11732.0
Kalimantan Tengah,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2024,13048.0
Kalimantan Tengah,P,Jasa Pendidikan,ADHB,2020,7830.0
Kalimantan Tengah,P,Jasa Pendidikan,ADHB,2021,8197.0
Kalimantan Tengah,P,Jasa Pendidikan,ADHB,2022,8862.0
Kalimantan Tengah,P,Jasa Pendidikan,ADHB,2023,9768.0
Kalimantan Tengah,P,Jasa Pendidikan,ADHB,2024,11036.0
Kalimantan Tengah,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHB,2020,3434.0
Kalimantan Tengah,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHB,2021,4064.0
Kalimantan Tengah,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHB,2022,4439.0
Kalimantan Tengah,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHB,2023,4968.0
Kalimantan Tengah,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHB,2024,5560.0
Kalimantan Tengah,"R,S,T,U",Jasa lainnya,ADHB,2020,1533.0
Kalimantan Tengah,"R,S,T,U",Jasa lainnya,ADHB,2021,1580.0
Kalimantan Tengah,"R,S,T,U",Jasa lainnya,ADHB,2022,1720.0
Kalimantan Tengah,"R,S,T,U",Jasa lainnya,ADHB,2023,1906.0
Kalimantan Tengah,"R,S,T,U",Jasa lainnya,ADHB,2024,2072.0
Kalimantan Tengah,A,"Pertanian, Kehutanan, dan Perikanan",ADHK,2020,21305.0
Kalimantan Tengah,A,"Pertanian, Kehutanan, dan Perikanan",ADHK,2021,22073.0
Kalimantan Tengah,A,"Pertanian, Kehutanan, dan Perikanan",ADHK,2022,22834.0
Kalimantan Tengah,A,"Pertanian, Kehutanan, dan Perikanan",ADHK,2023,23837.0
Kalimantan Tengah,A,"Pertanian, Kehutanan, dan Perikanan",ADHK,2024,24148.0
Kalimantan Tengah,B,Pertambangan dan Penggalian,ADHK,2020,14290.0
Kalimantan Tengah,B,Pertambangan dan Penggalian,ADHK,2021,14399.0
Kalimantan Tengah,B,Pertambangan dan Penggalian,ADHK,2022,16653.0
Kalimantan Tengah,B,Pertambangan dan Penggalian,ADHK,2023,15799.0
Kalimantan Tengah,B,Pertambangan dan Penggalian,ADHK,2024,17240.0
Kalimantan Tengah,C,Industri Pengolahan,ADHK,2020,15381.0
Kalimantan Tengah,C,Industri Pengolahan,ADHK,2021,16183.0
Kalimantan Tengah,C,Industri Pengolahan,ADHK,2022,16913.0
Kalimantan Tengah,C,Industri Pengolahan,ADHK,2023,17887.0
Kalimantan Tengah,C,Industri Pengolahan,ADHK,2024,17884.0
Kalimantan Tengah,D,Pengadaan Listrik dan Gas,ADHK,2020,103.0
Kalimantan Tengah,D,Pengadaan Listrik dan Gas,ADHK,2021,106.0
Kalimantan Tengah,D,Pengadaan Listrik dan Gas,ADHK,2022,113.0
Kalimantan Tengah,D,Pengadaan Listrik dan Gas,ADHK,2023,122.0
Kalimantan Tengah,D,Pengadaan Listrik dan Gas,ADHK,2024,129.0
Kalimantan Tengah,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2020,85.0
Kalimantan Tengah,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2021,91.0
Kalimantan Tengah,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2022,92.0
Kalimantan Tengah,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2023,96.0
Kalimantan Tengah,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2024,105.0
Kalimantan Tengah,F,Konstruksi,ADHK,2020,7725.0
Kalimantan Tengah,F,Konstruksi,ADHK,2021,8383.0
Kalimantan Tengah,F,Konstruksi,ADHK,2022,8861.0
Kalimantan Tengah,F,Konstruksi,ADHK,2023,9524.0
Kalimantan Tengah,F,Konstruksi,ADHK,2024,9996.0
Kalimantan Tengah,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2020,11911.0
Kalimantan Tengah,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2021,12229.0
Kalimantan Tengah,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2022,13029.0
Kalimantan Tengah,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2023,13913.0
Kalimantan Tengah,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2024,14535.0
Kalimantan Tengah,H,Transportasi dan Pergudangan,ADHK,2020,6253.0
Kalimantan Tengah,H,Transportasi dan Pergudangan,ADHK,2021,6479.0
Kalimantan Tengah,H,Transportasi dan Pergudangan,ADHK,2022,7150.0
Kalimantan Tengah,H,Transportasi dan Pergudangan,ADHK,2023,7503.0
Kalimantan Tengah,H,Transportasi dan Pergudangan,ADHK,2024,7927.0
Kalimantan Tengah,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2020,1644.0
Kalimantan Tengah,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2021,1687.0
Kalimantan Tengah,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2022,1846.0
Kalimantan Tengah,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2023,1998.0
Kalimantan Tengah,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2024,2167.0
Kalimantan Tengah,J,Informasi dan Komunikasi,ADHK,2020,1341.0
Kalimantan Tengah,J,Informasi dan Komunikasi,ADHK,2021,1560.0
Kalimantan Tengah,J,Informasi dan Komunikasi,ADHK,2022,1597.0
Kalimantan Tengah,J,Informasi dan Komunikasi,ADHK,2023,1657.0
Kalimantan Tengah,J,Informasi dan Komunikasi,ADHK,2024,1747.0
Kalimantan Tengah,K,Jasa Keuangan dan Asuransi,ADHK,2020,3456.0
Kalimantan Tengah,K,Jasa Keuangan dan Asuransi,ADHK,2021,3684.0
Kalimantan Tengah,K,Jasa Keuangan dan Asuransi,ADHK,2022,3744.0
Kalimantan Tengah,K,Jasa Keuangan dan Asuransi,ADHK,2023,3974.0
Kalimantan Tengah,K,Jasa Keuangan dan Asuransi,ADHK,2024,4190.0
Kalimantan Tengah,L,Real Estate,ADHK,2020,1960.0
Kalimantan Tengah,L,Real Estate,ADHK,2021,1997.0
Kalimantan Tengah,L,Real Estate,ADHK,2022,2075.0
Kalimantan Tengah,L,Real Estate,ADHK,2023,2173.0
Kalimantan Tengah,L,Real Estate,ADHK,2024,2299.0
Kalimantan Tengah,"M,N",Jasa Perusahaan,ADHK,2020,32.0
Kalimantan Tengah,"M,N",Jasa Perusahaan,ADHK,2021,33.0
Kalimantan Tengah,"M,N",Jasa Perusahaan,ADHK,2022,36.0
Kalimantan Tengah,"M,N",Jasa Perusahaan,ADHK,2023,40.0
Kalimantan Tengah,"M,N",Jasa Perusahaan,ADHK,2024,43.0
Kalimantan Tengah,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2020,6092.0
Kalimantan Tengah,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2021,5892.0
Kalimantan Tengah,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2022,6150.0
Kalimantan Tengah,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2023,6483.0
Kalimantan Tengah,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2024,7079.0
Kalimantan Tengah,P,Jasa Pendidikan,ADHK,2020,4565.0
Kalimantan Tengah,P,Jasa Pendidikan,ADHK,2021,4641.0
Kalimantan Tengah,P,Jasa Pendidikan,ADHK,2022,4794.0
Kalimantan Tengah,P,Jasa Pendidikan,ADHK,2023,5120.0
Kalimantan Tengah,P,Jasa Pendidikan,ADHK,2024,5504.0
Kalimantan Tengah,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2020,1899.0
Kalimantan Tengah,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2021,2140.0
Kalimantan Tengah,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2022,2258.0
Kalimantan Tengah,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2023,2451.0
Kalimantan Tengah,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2024,2604.0
Kalimantan Tengah,"R,S,T,U",Jasa lainnya,ADHK,2020,891.0
Kalimantan Tengah,"R,S,T,U",Jasa lainnya,ADHK,2021,905.0
Kalimantan Tengah,"R,S,T,U",Jasa lainnya,ADHK,2022,949.0
Kalimantan Tengah,"R,S,T,U",Jasa lainnya,ADHK,2023,1034.0
Kalimantan Tengah,"R,S,T,U",Jasa lainnya,ADHK,2024,1087.0
Kalimantan Selatan,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2020,25799.0
Kalimantan Selatan,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2021,26864.0
Kalimantan Selatan,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2022,28680.0
Kalimantan Selatan,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2023,30679.0
Kalimantan Selatan,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2024,33119.0
Kalimantan Selatan,B,Pertambangan dan Penggalian,ADHB,2020,32753.0
Kalimantan Selatan,B,Pertambangan dan Penggalian,ADHB,2021,42459.0
Kalimantan Selatan,B,Pertambangan dan Penggalian,ADHB,2022,80558.0
Kalimantan Selatan,B,Pertambangan dan Penggalian,ADHB,2023,83007.0
Kalimantan Selatan,B,Pertambangan dan Penggalian,ADHB,2024,84512.0
Kalimantan Selatan,C,Industri Pengolahan,ADHB,2020,24218.0
Kalimantan Selatan,C,Industri Pengolahan,ADHB,2021,26810.0
Kalimantan Selatan,C,Industri Pengolahan,ADHB,2022,28577.0
Kalimantan Selatan,C,Industri Pengolahan,ADHB,2023,28949.0
Kalimantan Selatan,C,Industri Pengolahan,ADHB,2024,31410.0
Kalimantan Selatan,D,Pengadaan Listrik dan Gas,ADHB,2020,275.0
Kalimantan Selatan,D,Pengadaan Listrik dan Gas,ADHB,2021,295.0
Kalimantan Selatan,D,Pengadaan Listrik dan Gas,ADHB,2022,321.0
Kalimantan Selatan,D,Pengadaan Listrik dan Gas,ADHB,2023,351.0
Kalimantan Selatan,D,Pengadaan Listrik dan Gas,ADHB,2024,379.0
Kalimantan Selatan,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2020,806.0
Kalimantan Selatan,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2021,855.0
Kalimantan Selatan,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2022,913.0
Kalimantan Selatan,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2023,985.0
Kalimantan Selatan,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2024,1061.0
Kalimantan Selatan,F,Konstruksi,ADHB,2020,14803.0
Kalimantan Selatan,F,Konstruksi,ADHB,2021,15742.0
Kalimantan Selatan,F,Konstruksi,ADHB,2022,17233.0
Kalimantan Selatan,F,Konstruksi,ADHB,2023,18848.0
Kalimantan Selatan,F,Konstruksi,ADHB,2024,20321.0
Kalimantan Selatan,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2020,18730.0
Kalimantan Selatan,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2021,19936.0
Kalimantan Selatan,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2022,22759.0
Kalimantan Selatan,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2023,26027.0
Kalimantan Selatan,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2024,28179.0
Kalimantan Selatan,H,Transportasi dan Pergudangan,ADHB,2020,11796.0
Kalimantan Selatan,H,Transportasi dan Pergudangan,ADHB,2021,12127.0
Kalimantan Selatan,H,Transportasi dan Pergudangan,ADHB,2022,15596.0
Kalimantan Selatan,H,Transportasi dan Pergudangan,ADHB,2023,19073.0
Kalimantan Selatan,H,Transportasi dan Pergudangan,ADHB,2024,20816.0
Kalimantan Selatan,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2020,3846.0
Kalimantan Selatan,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2021,4031.0
Kalimantan Selatan,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2022,4507.0
Kalimantan Selatan,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2023,5004.0
Kalimantan Selatan,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2024,5534.0
Kalimantan Selatan,J,Informasi dan Komunikasi,ADHB,2020,7032.0
Kalimantan Selatan,J,Informasi dan Komunikasi,ADHB,2021,7586.0
Kalimantan Selatan,J,Informasi dan Komunikasi,ADHB,2022,8299.0
Kalimantan Selatan,J,Informasi dan Komunikasi,ADHB,2023,8936.0
Kalimantan Selatan,J,Informasi dan Komunikasi,ADHB,2024,9657.0
Kalimantan Selatan,K,Jasa Keuangan dan Asuransi,ADHB,2020,6569.0
Kalimantan Selatan,K,Jasa Keuangan dan Asuransi,ADHB,2021,6934.0
Kalimantan Selatan,K,Jasa Keuangan dan Asuransi,ADHB,2022,7462.0
Kalimantan Selatan,K,Jasa Keuangan dan Asuransi,ADHB,2023,8261.0
Kalimantan Selatan,K,Jasa Keuangan dan Asuransi,ADHB,2024,8925.0
Kalimantan Selatan,L,Real Estate,ADHB,2020,4353.0
Kalimantan Selatan,L,Real Estate,ADHB,2021,4688.0
Kalimantan Selatan,L,Real Estate,ADHB,2022,5072.0
Kalimantan Selatan,L,Real Estate,ADHB,2023,5524.0
Kalimantan Selatan,L,Real Estate,ADHB,2024,5992.0
Kalimantan Selatan,"M,N",Jasa Perusahaan,ADHB,2020,1310.0
Kalimantan Selatan,"M,N",Jasa Perusahaan,ADHB,2021,1379.0
Kalimantan Selatan,"M,N",Jasa Perusahaan,ADHB,2022,1543.0
Kalimantan Selatan,"M,N",Jasa Perusahaan,ADHB,2023,1746.0
Kalimantan Selatan,"M,N",Jasa Perusahaan,ADHB,2024,1924.0
Kalimantan Selatan,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2020,11397.0
Kalimantan Selatan,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2021,11732.0
Kalimantan Selatan,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2022,12025.0
Kalimantan Selatan,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2023,12864.0
Kalimantan Selatan,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2024,14276.0
Kalimantan Selatan,P,Jasa Pendidikan,ADHB,2020,9093.0
Kalimantan Selatan,P,Jasa Pendidikan,ADHB,2021,9464.0
Kalimantan Selatan,P,Jasa Pendidikan,ADHB,2022,9932.0
Kalimantan Selatan,P,Jasa Pendidikan,ADHB,2023,10538.0
Kalimantan Selatan,P,Jasa Pendidikan,ADHB,2024,11513.0
