Provinsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[Seri 2010] PDRB Triwulanan Atas Dasar Harga Konstan Menurut Lapangan Usaha di Provinsi Seluruh Indonesia (Milyar Rupiah),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorontalo,2783.59,2918.27,3010.25,3007.37,11719.48,92.96,98.56,103.39,102.68,397.59,340.05,328.88,356.82,355.86,1381.62,7.25,7.33,7.34,7.56,29.48,4.96,4.96,5.08,4.91,19.91,868.9,891.3,957.11,968.88,3686.2,1091.61,1100.27,1108.28,1139.2,4439.37,455.61,477.33,473.73,481.1,1887.77,195.35,200.8,204.14,210.52,810.81,289.04,294.88,302.66,308.87,1195.45,312.98,304.43,299.98,298.94,1216.34,143.35,143.96,146.9,142.07,576.27,7.07,6.51,6.53,6.69,26.8,576.92,587.8,573.03,581.28,2319.03,356.66,365.89,361.41,371.98,1455.94,321.79,327.07,324.48,328.35,1301.69,119,122.57,121.76,124.88,488.2,7967.09,8180.82,8362.89,8441.14,32951.94
Sulawesi Barat,3368.11,3744.72,3760.18,3668.56,14541.56,210.34,215.83,225.32,247.26,898.75,990.34,1025.27,956.5,1061.02,4033.12,8.26,8.47,8.5,8.6,33.83,15.52,17.4,17.13,17.16,67.21,636.09,652.73,680.08,828.27,2797.17,886,925.57,921.56,940.11,3673.24,147.43,157.33,165.47,171.35,641.58,25.11,25.99,26.4,27.45,104.94,511.05,505.81,546.15,548.33,2111.34,196.35,187.65,188.11,184.77,756.87,263.79,274.3,276.78,279.43,1094.3,7.89,8.16,8.07,8.81,32.93,688.91,756.54,673,716.02,2834.48,432.07,487.49,463.75,488.84,1872.15,194.7,204.74,214.68,210.36,824.49,179.71,194.13,188.98,206.63,769.46,8761.67,9392.13,9320.65,9612.96,37087.42
Maluku,2121.24,2041.87,2178.88,2215.6,8557.58,180.13,200.09,182.6,162.04,724.86,618.24,529.72,651.81,644.33,2444.09,10,9.93,9.8,9.93,39.66,40.43,40.99,40.85,41.32,163.59,599.2,644.31,654.29,693.1,2590.9,1331.98,1418.3,1483.71,1515.32,5749.31,411.22,444.69,444.62,472.25,1772.78,133.41,138.5,140.47,143.71,556.09,382.2,386.7,392.02,397.83,1558.75,359.47,354.81,349.69,360.94,1424.91,27.18,28.21,28.25,28.31,111.95,89.1,90.93,91.08,96.38,367.49,1748.28,1905.29,1883.28,1941.17,7478.01,507.09,534.06,537.05,546.74,2124.94,221.47,237.7,227.2,235.55,921.92,148.47,155.96,151.71,167.1,623.24,8929.1,9162.07,9447.29,9671.6,37210.06
Maluku Utara,1552,1606.1,1654.73,1628.09,6440.92,2510.17,2503.78,2403.14,3413.49,10830.58,3599.45,4469.96,4467.19,6126.21,18662.82,10.42,10.23,10.74,17.15,48.55,7.07,7.18,7.14,7.49,28.89,552.05,569.69,568.38,600.89,2291.01,1488.9,1505.65,1518.35,1571.13,6084.02,405.1,412.2,416.28,430.68,1664.26,33.4,34.52,33.91,34.47,136.3,377.65,381.47,384.57,386.54,1530.24,265.31,268.27,287.99,318.46,1140.03,8.84,9.07,9.22,9.41,36.54,25.08,25.3,25.37,26.03,101.79,1173.14,1283.32,1105.71,1283.23,4845.4,234.22,241.62,238.82,242.53,957.2,166.37,169.72,171.08,173.98,681.14,64.01,64.82,64.98,67.46,261.27,12473.2,13562.9,13367.6,16337.25,55740.95
Papua Barat,815.72,833.27,833.21,828.53,3310.73,2341.41,3312.8,3325.65,3140.82,12120.68,4048.49,5851.09,5861.03,5664.7,21425.31,4.2,4.59,4.3,4.41,17.5,9.68,9.7,9.86,9.92,39.16,805.2,805.26,819.14,833.12,3262.72,528.96,535.37,552.28,557.12,2173.73,174.48,174.68,165.45,177.33,691.93,51.14,51.33,54.05,56.79,213.32,134.64,138.06,145.39,152.61,570.7,128.44,122.68,128.38,129.02,508.52,109.65,112.58,115.32,117.91,455.47,7.4,7.56,7.95,7.97,30.88,903.27,903.32,860.81,907.82,3575.22,170.11,175.72,180.77,183.66,710.27,72.85,73.69,72.18,72.39,291.12,21.95,22.32,22.05,22.68,89,10327.58,13134.01,13157.83,12866.82,49486.23
Papua Barat Daya,685.5,695.58,721.46,746.57,2849.11,812.78,828.15,816.97,831.89,3289.8,1273.17,1303.23,1301.45,1297.74,5175.59,4.12,4.16,4.12,4.13,16.53,11.62,11.66,11.52,11.53,46.32,722.78,821.22,817.67,831.76,3193.43,761.23,771.25,753.44,786.84,3072.77,202.4,204,202.83,218.24,827.48,58.99,59.64,59.79,63.72,242.14,236.09,242.07,238.67,242.7,959.52,147.13,141.1,147.18,137.13,572.55,113.54,115.99,117.53,116.41,463.47,11.68,11.93,11.5,11.51,46.62,678.26,678.3,657.21,678.55,2692.32,235.4,243.17,247.74,248.43,974.74,81.95,82.9,84.58,85.83,335.26,28.74,29.22,28.75,29.35,116.06,6065.41,6243.56,6222.41,6342.34,24873.72
Papua,1712.28,1755.57,1767.41,1838.42,7073.68,114.88,117.27,120.18,121.12,473.46,366.11,372.64,372.1,381.78,1492.64,9.22,9.03,9.13,9.41,36.79,15.33,15.7,15.71,16.13,62.88,2248.61,2267.69,2269.02,2368.14,9153.45,1994.16,2015.28,2057.9,2161.31,8228.66,818.49,849.91,865.09,922.43,3455.92,146.59,151.6,157.11,163.22,618.52,973.43,984.4,991.65,1004.28,3953.76,433.25,449.72,459.3,435.03,1777.3,665.52,676.37,677.84,696.75,2716.48,310.68,329.02,336.28,338.19,1314.17,1686.24,1687.08,1657.77,1657.95,6689.04,448.84,462.39,474.47,482.63,1868.33,375.39,388.33,397.79,392.9,1554.41,268.85,274.99,280.59,293.25,1117.69,12587.87,12807,12909.35,13282.94,51587.16
Papua Selatan,1109.68,1102.72,1101.56,1130.55,4444.51,65.1,65.49,67.55,67.75,265.9,280.79,287.52,291.36,297.32,1156.99,2.24,2.29,2.29,2.3,9.12,3.49,3.47,3.55,3.59,14.1,1018.44,1023.28,1051.34,1103.97,4197.03,549.57,555.46,567.31,579.65,2251.99,272.03,278.58,281.83,284.93,1117.37,38.87,39.23,39.84,40.54,158.47,247.42,256.18,257.76,262.89,1024.26,75.11,79.01,78.24,72.77,305.14,118.41,120.58,123.06,124.02,486.08,44.16,46.69,46.87,47.97,185.68,544.39,579.69,580.41,581.14,2285.63,133.88,140.08,140.36,144.4,558.73,98.47,100.71,100.69,100.67,400.53,48.95,49.21,50.04,51.78,199.99,4651.02,4730.19,4784.07,4896.23,19061.51
Papua Tengah,964.52,968.2,972.14,960.95,3865.79,21831.42,20058.03,20254.54,19680.46,81824.45,61.24,62.43,63.64,65.37,252.68,4.4,4.36,4.44,4.55,17.75,2.32,2.34,2.4,2.42,9.48,1294.48,1393.49,1418.82,1453.78,5560.56,922.81,969.03,990.85,1019.4,3902.09,339.05,354.16,359.8,374.45,1427.46,53.92,55.27,56.23,57.44,222.84,428.25,431.87,435.73,438.08,1733.92,146.75,147.39,147.82,135.86,577.82,250.45,260.89,262.66,264.81,1038.81,103.73,108.36,109.72,112.7,434.5,807.62,815.4,808.33,809.18,3240.52,123.37,124.45,127.33,127.52,502.67,114.53,116.33,118.25,121.59,470.7,95.52,95.66,98.76,100.49,390.43,27544.36,25967.65,26231.44,25729.03,105472.48
Papua Pegunungan,589.2,608.6,609.17,602.58,2409.56,40.92,40.97,40.37,41.03,163.29,29.51,29.18,29,29.9,117.59,1.39,1.38,1.36,1.4,5.53,0.5,0.5,0.51,0.52,2.03,664.42,701.75,719.55,750.08,2835.79,443.7,467.76,472.07,476.35,1859.87,279.38,288.64,269.43,282.33,1119.78,11.89,12.14,12.11,12.68,48.82,108.91,109.52,111.1,106.34,435.87,28.17,29.49,29.21,27.25,114.12,155.18,157.56,160.11,164.94,637.8,28.5,29.14,27.99,29.56,115.19,669.17,678.01,661.94,689.33,2698.45,147.7,152.03,148.38,154.89,603.01,99.96,102.04,102.1,105.86,409.95,54.98,55.09,55.6,56.43,222.1,3353.47,3463.8,3450.01,3531.47,13798.74
