price_basis,provinsi,year,quarter,period,sector_code,sector_name,value_billion_idr
ADHB,Kalimantan Timur,2025,Q1,2025Q1,A,"Pertanian, Kehutanan dan Perikanan",20690.26
ADHB,Kalimantan Timur,2025,Q1,2025Q1,B,Pertambangan dan Penggalian,76964.6
ADHB,Kalimantan Timur,2025,Q1,2025Q1,C,Industri Pengolahan,42623.22
ADHB,Kalimantan Timur,2025,Q1,2025Q1,D,Pengadaan Listrik dan Gas,150.69
ADHB,Kalimantan Timur,2025,Q1,2025Q1,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",124.03
ADHB,Kalimantan Timur,2025,Q1,2025Q1,F,Konstruksi,25093.29
ADHB,Kalimantan Timur,2025,Q1,2025Q1,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",16313.18
ADHB,Kalimantan Timur,2025,Q1,2025Q1,H,Transportasi dan Pergudangan,10214.16
ADHB,Kalimantan Timur,2025,Q1,2025Q1,I,Penyediaan Akomodasi dan Makan Minum,2609.38
ADHB,Kalimantan Timur,2025,Q1,2025Q1,J,Informasi dan Komunikasi,3412.18
ADHB,Kalimantan Timur,2025,Q1,2025Q1,K,Jasa Keuangan dan Asuransi,4245.2
ADHB,Kalimantan Timur,2025,Q1,2025Q1,L,Real Estate,1860.04
ADHB,Kalimantan Timur,2025,Q1,2025Q1,MN,Jasa Perusahaan,495.45
ADHB,Kalimantan Timur,2025,Q1,2025Q1,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",4896.0
ADHB,Kalimantan Timur,2025,Q1,2025Q1,P,Jasa Pendidikan,4040.05
ADHB,Kalimantan Timur,2025,Q1,2025Q1,PDRB,Produk Domestik Regional Bruto,217573.37
ADHB,Kalimantan Timur,2025,Q1,2025Q1,Q,Jasa Kesehatan dan Kegiatan Sosial,2097.45
ADHB,Kalimantan Timur,2025,Q1,2025Q1,RSTU,Jasa Lainnya,1744.19
ADHB,Kalimantan Timur,2025,Q2,2025Q2,A,"Pertanian, Kehutanan dan Perikanan",21329.53
ADHB,Kalimantan Timur,2025,Q2,2025Q2,B,Pertambangan dan Penggalian,75932.59
ADHB,Kalimantan Timur,2025,Q2,2025Q2,C,Industri Pengolahan,45209.87
ADHB,Kalimantan Timur,2025,Q2,2025Q2,D,Pengadaan Listrik dan Gas,155.72
ADHB,Kalimantan Timur,2025,Q2,2025Q2,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",127.74
ADHB,Kalimantan Timur,2025,Q2,2025Q2,F,Konstruksi,25523.71
ADHB,Kalimantan Timur,2025,Q2,2025Q2,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",16712.88
ADHB,Kalimantan Timur,2025,Q2,2025Q2,H,Transportasi dan Pergudangan,10531.72
ADHB,Kalimantan Timur,2025,Q2,2025Q2,I,Penyediaan Akomodasi dan Makan Minum,2680.8
ADHB,Kalimantan Timur,2025,Q2,2025Q2,J,Informasi dan Komunikasi,3496.8
ADHB,Kalimantan Timur,2025,Q2,2025Q2,K,Jasa Keuangan dan Asuransi,4149.14
ADHB,Kalimantan Timur,2025,Q2,2025Q2,L,Real Estate,1887.24
ADHB,Kalimantan Timur,2025,Q2,2025Q2,MN,Jasa Perusahaan,532.06
ADHB,Kalimantan Timur,2025,Q2,2025Q2,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",5563.91
ADHB,Kalimantan Timur,2025,Q2,2025Q2,P,Jasa Pendidikan,4276.63
ADHB,Kalimantan Timur,2025,Q2,2025Q2,PDRB,Produk Domestik Regional Bruto,222225.14
ADHB,Kalimantan Timur,2025,Q2,2025Q2,Q,Jasa Kesehatan dan Kegiatan Sosial,2198.77
ADHB,Kalimantan Timur,2025,Q2,2025Q2,RSTU,Jasa Lainnya,1916.02
ADHB,Kalimantan Timur,2025,Q3,2025Q3,A,"Pertanian, Kehutanan dan Perikanan",20989.06
ADHB,Kalimantan Timur,2025,Q3,2025Q3,B,Pertambangan dan Penggalian,72795.69
ADHB,Kalimantan Timur,2025,Q3,2025Q3,C,Industri Pengolahan,44820.92
ADHB,Kalimantan Timur,2025,Q3,2025Q3,D,Pengadaan Listrik dan Gas,158.18
ADHB,Kalimantan Timur,2025,Q3,2025Q3,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",132.49
ADHB,Kalimantan Timur,2025,Q3,2025Q3,F,Konstruksi,25804.14
ADHB,Kalimantan Timur,2025,Q3,2025Q3,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",16881.14
ADHB,Kalimantan Timur,2025,Q3,2025Q3,H,Transportasi dan Pergudangan,10295.53
ADHB,Kalimantan Timur,2025,Q3,2025Q3,I,Penyediaan Akomodasi dan Makan Minum,2821.21
ADHB,Kalimantan Timur,2025,Q3,2025Q3,J,Informasi dan Komunikasi,3567.83
ADHB,Kalimantan Timur,2025,Q3,2025Q3,K,Jasa Keuangan dan Asuransi,4063.34
ADHB,Kalimantan Timur,2025,Q3,2025Q3,L,Real Estate,1923.29
ADHB,Kalimantan Timur,2025,Q3,2025Q3,MN,Jasa Perusahaan,540.14
ADHB,Kalimantan Timur,2025,Q3,2025Q3,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",5307.37
ADHB,Kalimantan Timur,2025,Q3,2025Q3,P,Jasa Pendidikan,4397.56
ADHB,Kalimantan Timur,2025,Q3,2025Q3,PDRB,Produk Domestik Regional Bruto,218673.66
ADHB,Kalimantan Timur,2025,Q3,2025Q3,Q,Jasa Kesehatan dan Kegiatan Sosial,2259.41
ADHB,Kalimantan Timur,2025,Q3,2025Q3,RSTU,Jasa Lainnya,1916.35
ADHB,Kalimantan Timur,2025,Q4,2025Q4,A,"Pertanian, Kehutanan dan Perikanan",22154.18
ADHB,Kalimantan Timur,2025,Q4,2025Q4,B,Pertambangan dan Penggalian,78222.61
ADHB,Kalimantan Timur,2025,Q4,2025Q4,C,Industri Pengolahan,46258.36
ADHB,Kalimantan Timur,2025,Q4,2025Q4,D,Pengadaan Listrik dan Gas,163.49
ADHB,Kalimantan Timur,2025,Q4,2025Q4,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",138.42
ADHB,Kalimantan Timur,2025,Q4,2025Q4,F,Konstruksi,26530.49
